Timestamp,Namespace,Pod,QueueTime,QueueTimeFormatted,Days,Hours,Minutes,Seconds,CreationTime,StartTime
2025-04-02 23:22:42,arc-gpu-1-aiswhud,linux-mi300-gpu-1-2ljs9-runner-j4l48,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-22T00:23:18Z,2025-03-22T00:23:18Z
2025-04-02 23:22:42,arc-gpu-1-triton,gfx942-rhcvc-runner-b6g5z,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-22T00:23:24Z,2025-03-22T00:23:24Z
2025-04-02 23:22:42,arc-gpu-1-triton,gfx942-rhcvc-runner-hq9zm,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-28T09:28:00Z,2025-03-28T09:28:00Z
2025-04-02 23:22:42,arc-runner-test-nfs,linux-mi300-1gpu-ossci-nod-ai-c9c88-runner-vnq2w,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-04-03T04:04:40Z,2025-04-03T04:04:40Z
2025-04-02 23:22:42,arc-runner-test-nfs,linux-mi300-1gpu-ossci-rocm-96jxb-runner-gkr5z,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-04-03T04:06:35Z,2025-04-03T04:06:35Z
2025-04-02 23:22:42,arc-runner-test-nfs,linux-mi300-1gpu-ossci-rocm-96jxb-runner-qlnrx,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-04-03T04:06:33Z,2025-04-03T04:06:33Z
2025-04-02 23:22:42,arc,arc-gha-rs-controller-555599f668-9jk42,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-21T18:57:20Z,2025-03-21T18:57:20Z
2025-04-02 23:22:42,arc,arc-gha-rs-controller-555599f668-h6l8q,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-04-02T09:00:56Z,2025-04-02T09:00:56Z
2025-04-02 23:22:42,arc,arc-gha-rs-controller-555599f668-lmjrf,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-27T20:17:27Z,2025-03-27T20:17:27Z
2025-04-02 23:22:42,arc,arc-gha-rs-controller-555599f668-nbsb2,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-03-24T11:35:24Z,2025-03-24T11:35:24Z
2025-04-02 23:22:42,arc,arc-gha-rs-controller-555599f668-sdzsz,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-04-02T07:52:48Z,2025-04-02T07:52:48Z
