Timestamp,Namespace,Pod,QueueTime,QueueTimeFormatted,Days,Hours,Minutes,Seconds,CreationTime,StartTime
2025-03-12 19:55:38,dev,ebljcx-3b4ukj-pbdroy-0-fgxdf,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T17:10:40Z,2025-02-26T17:10:40Z
2025-03-12 19:55:38,dev,erv2vk-9avxxp-x1yiz8-0-d2nrq,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T16:45:32Z,2025-02-26T16:45:32Z
2025-03-12 19:55:38,dev,fb2yjp-7inuni-rah85t-0-fqdnq,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T20:53:24Z,2025-02-19T20:53:24Z
2025-03-12 19:55:38,dev,felzus-9id3bj-v8ncij-0-kt8x6,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:18:15Z,2025-02-19T21:18:15Z
2025-03-12 19:55:38,dev,fremont-shark-15379-p2sn6,471037.0,5d 10h 50m 37.0s,5,10,50,37.0,2025-03-04T04:22:14Z,2025-03-09T15:12:51Z
2025-03-12 19:55:38,dev,g6meie-gojmol-ghi80s-0-lx6n4,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T22:48:37Z,2025-02-19T22:48:37Z
2025-03-12 19:55:38,dev,gcf4xf-uzhv5c-ohoqmc-0-vt4s8,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:15:42Z,2025-02-19T21:15:42Z
2025-03-12 19:55:38,dev,gl37iz-hwj5dn-e27t6i-0-52nmd,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T21:03:50Z,2025-02-19T21:03:50Z
2025-03-12 19:55:38,dev,hxb0l0-kp7mlt-a189s9-0-l7d2c,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T22:45:27Z,2025-02-19T22:45:27Z
2025-03-12 19:55:38,dev,jc2sc3-cls6bd-t5px0s-0-fldnv,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T22:51:52Z,2025-02-19T22:51:52Z
2025-03-12 19:55:38,dev,k35vcf-ff2gf1-5m222d-0-pvnpt,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T21:03:17Z,2025-02-26T21:03:17Z
2025-03-12 19:55:38,dev,kq0bja-g28s6i-5wz508-0-dzvcb,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-26T20:25:04Z,2025-02-26T20:25:04Z
2025-03-12 19:55:38,dev,l03apy-lgzkgv-3fkblr-0-z4mgn,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T22:46:13Z,2025-02-19T22:46:13Z
2025-03-12 19:55:38,dev,ld62kg-zjiqfj-qpku7z-0-pmpv2,0.0,0d 0h 0m 0.0s,0,0,0,0.0,2025-02-19T22:48:59Z,2025-02-19T22:48:59Z
